title,url,date,text
你很勇武我知道，但香港人的真正對手是誰？ | 讀者投稿| 立場新聞,https://www.thestandnews.com/politics/%E4%BD%A0%E5%BE%88%E5%8B%87%E6%AD%A6%E6%88%91%E7%9F%A5%E9%81%93-%E4%BD%86%E9%A6%99%E6%B8%AF%E4%BA%BA%E7%9A%84%E7%9C%9F%E6%AD%A3%E5%B0%8D%E6%89%8B%E6%98%AF%E8%AA%B0/
勇武派其實陷於進退維谷| 謝冠東| 立場新聞,https://www.thestandnews.com/politics/%E5%8B%87%E6%AD%A6%E6%B4%BE%E5%85%B6%E5%AF%A6%E9%99%B7%E6%96%BC%E9%80%B2%E9%80%80%E7%B6%AD%E8%B0%B7/
鄧偉棕- 勇武- 晴報- 港聞- 新聞- D190805 - U Lifestyle,https://skypost.ulifestyle.com.hk/article/2418887/%E5%8B%87%E6%AD%A6
鄧偉棕- 勇武- 晴報- 港聞- 新聞- D190805 - U Lifestyle,https://skypost.ulifestyle.com.hk/column/article/2418887/%E5%8B%87%E6%AD%A6
【逃犯條例】民陣申9．15遊行望勇武和理非同上街(22:55 ... - 明報,https://news.mingpao.com/ins/%E6%B8%AF%E8%81%9E/article/20190906/s00001/1567781662424/%E3%80%90%E9%80%83%E7%8A%AF%E6%A2%9D%E4%BE%8B%E3%80%91%E6%B0%91%E9%99%A3%E7%94%B39-15%E9%81%8A%E8%A1%8C-%E6%9C%9B%E5%8B%87%E6%AD%A6%E5%92%8C%E7%90%86%E9%9D%9E%E5%90%8C%E4%B8%8A%E8%A1%97
港“和理非”示威升级变“勇武” 破坏多个车站设施_香港-多维新闻网,http://news.dwnews.com/hongkong/news/2019-09-02/60147646.html
香港示威：勇武派中的和理非他們如何在吵鬧裡稱兄道弟？ | 光 ...,https://www.ipkmedia.com/%E9%A6%99%E6%B8%AF%E7%A4%BA%E5%A8%81%EF%BC%9A%E5%8B%87%E6%AD%A6%E6%B4%BE%E4%B8%AD%E7%9A%84%E5%92%8C%E7%90%86%E9%9D%9E-%E4%BB%96%E5%80%91%E5%A6%82%E4%BD%95%E5%9C%A8%E5%90%B5%E9%AC%A7%E8%A3%A1%E7%A8%B1/
電視|鏗鏘說|勇武的溫柔 - 香港電台網站,https://www.rthk.hk/tv/dtt31/programme/the_screeningroom/episode/586850
【逃犯條例】羅范椒芬：少女被誤導為「勇武派」提供免費性服務 ...,https://www.hk01.com/%E6%94%BF%E6%83%85/373106/%E9%80%83%E7%8A%AF%E6%A2%9D%E4%BE%8B-%E7%BE%85%E8%8C%83%E6%A4%92%E8%8A%AC-%E5%B0%91%E5%A5%B3%E8%A2%AB%E8%AA%A4%E5%B0%8E-%E7%82%BA-%E5%8B%87%E6%AD%A6%E6%B4%BE-%E6%8F%90%E4%BE%9B%E5%85%8D%E8%B2%BB%E6%80%A7%E6%9C%8D%E5%8B%99
港警假扮抗爭者商場抓人遭勇武派擊退敗逃| 中共公安| 中共軍隊 ...,https://www.ntdtv.com/b5/2019/12/16/a102730194.html
和理後勇武來仇難消暴未停|丁望 - 灼見名家,https://www.master-insight.com/%E5%92%8C%E7%90%86%E5%BE%8C%E5%8B%87%E6%AD%A6%E4%BE%86-%E4%BB%87%E9%9B%A3%E6%B6%88%E6%9A%B4%E6%9C%AA%E5%81%9C/
【蘋聞追Click】窮盡積蓄掃裝備護戰友勇武仔戶口$0寧餓不屈 ...,https://hk.news.appledaily.com/local/realtime/article/20190731/59880226
「以和為矛，以武為輔」勇武退場，和理上陣。 | LIHKG 討論區,https://lihkg.com/thread/1802491/page/1
勇武派老鬼教你點抗爭 | LIHKG 討論區,https://lihkg.com/thread/1238109/page/1
“勇武派”武力升级分工精细,https://www.singtao.ca/3725579/?variant=zh-cn
【桑普：“和理非派”和“勇武派”应“兄弟登山，各自努力 ... - YouTube,https://www.youtube.com/watch?v=6TmhuNOR7yc
